1,0.40045420136260407
2,0.40045420136260407
3,0.40045420136260407
4,0.40158970476911432
5,0.40953822861468586
6,0.41824375473126418
7,0.42505677517032553
8,0.42808478425435276
9,0.42543527630582889
10,0.42846328538985617
11,0.42543527630582889
12,0.42657077971233914
13,0.42165026495079483
14,0.4231642694928085
15,0.42089326267978805
16,0.42051476154428463
17,0.42051476154428463
18,0.41900075700227102
19,0.4197577592732778
20,0.41635124905374715
21,0.4186222558667676
22,0.41635124905374715
23,0.41824375473126418
24,0.41786525359576077
25,0.4174867524602574
26,0.41332323996971992
27,0.41483724451173354
28,0.41559424678274037
29,0.41672975018925057
30,0.41937925813777444
31,0.42127176381529147
32,0.42013626040878121
33,0.42505677517032553
34,0.42808478425435276
35,0.42619227857683573
36,0.42808478425435276
37,0.42808478425435276
38,0.42959878879636637
39,0.43300529901589707
40,0.43679031037093113
41,0.43792581377744133
42,0.43830431491294475
43,0.43868281604844817
44,0.4405753217259652
45,0.44700984102952307
46,0.44700984102952307
47,0.44663133989401971
48,0.45003785011355035
49,0.44398183194549584
50,0.44738834216502649
51,0.44928084784254352
52,0.45155185465556397
53,0.4523088569265708
54,0.45193035579106738
55,0.44852384557153674
56,0.4489023467070401
57,0.45193035579106738
58,0.45382286146858442
59,0.45193035579106738
60,0.45609386828160486
61,0.45420136260408783
62,0.453444360333081
63,0.45571536714610145
64,0.45722937168811506
65,0.45685087055261164
66,0.45874337623012867
67,0.45874337623012867
68,0.45722937168811506
69,0.4579863739591219
70,0.45533686601059803
71,0.45647236941710823
72,0.45495836487509461
73,0.45533686601059803
74,0.45685087055261164
75,0.45495836487509461
76,0.46025738077214234
77,0.45836487509462526
78,0.45760787282361848
79,0.45533686601059803
80,0.45685087055261164
81,0.45760787282361848
82,0.45685087055261164
83,0.45685087055261164
84,0.45912187736563209
85,0.46063588190764571
86,0.45874337623012867
87,0.45836487509462526
88,0.46025738077214234
89,0.46214988644965938
90,0.45836487509462526
91,0.45874337623012867
92,0.46025738077214234
93,0.45685087055261164
94,0.45609386828160486
95,0.45722937168811506
96,0.45760787282361848
97,0.45571536714610145
98,0.45609386828160486
99,0.45685087055261164
100,0.45722937168811506
101,0.45760787282361848
102,0.4579863739591219
103,0.45760787282361848
104,0.45836487509462526
105,0.45836487509462526
106,0.45609386828160486
107,0.45836487509462526
108,0.45647236941710823
109,0.46025738077214234
110,0.45950037850113551
111,0.45722937168811506
112,0.46139288417865254
113,0.46025738077214234
114,0.46101438304314912
115,0.46252838758516274
116,0.46063588190764571
117,0.45987887963663893
118,0.45874337623012867
119,0.45987887963663893
120,0.46252838758516274
121,0.46139288417865254
122,0.46214988644965938
123,0.46101438304314912
124,0.45912187736563209
125,0.46177138531415596
126,0.46139288417865254
127,0.46177138531415596
128,0.46063588190764571
129,0.45987887963663893
130,0.45987887963663893
131,0.46025738077214234
132,0.46025738077214234
133,0.46214988644965938
134,0.46101438304314912
135,0.45987887963663893
136,0.45987887963663893
137,0.45836487509462526
138,0.45950037850113551
139,0.46101438304314912
140,0.45950037850113551
141,0.46290688872066615
142,0.46025738077214234
143,0.45912187736563209
144,0.46214988644965938
145,0.46063588190764571
146,0.46139288417865254
147,0.46101438304314912
148,0.46139288417865254
149,0.46139288417865254
150,0.46177138531415596
151,0.46101438304314912
152,0.46101438304314912
153,0.46366389099167299
154,0.46328538985616957
155,0.45874337623012867
156,0.46025738077214234
157,0.45912187736563209
158,0.4579863739591219
159,0.46177138531415596
160,0.45950037850113551
161,0.46063588190764571
162,0.46177138531415596
163,0.46177138531415596
164,0.45685087055261164
165,0.46214988644965938
166,0.46479939439818319
167,0.46177138531415596
168,0.46290688872066615
169,0.46328538985616957
170,0.46063588190764571
171,0.46404239212717641
172,0.46479939439818319
173,0.46101438304314912
174,0.46290688872066615
175,0.46366389099167299
176,0.46063588190764571
177,0.46025738077214234
178,0.46101438304314912
179,0.46139288417865254
180,0.46025738077214234
181,0.46252838758516274
182,0.46366389099167299
183,0.46366389099167299
184,0.46177138531415596
185,0.46252838758516274
186,0.46404239212717641
187,0.46101438304314912
188,0.46252838758516274
189,0.46101438304314912
190,0.46290688872066615
191,0.46063588190764571
192,0.46214988644965938
193,0.46290688872066615
194,0.46404239212717641
195,0.46177138531415596
196,0.46328538985616957
197,0.46290688872066615
198,0.46177138531415596
199,0.46290688872066615
200,0.46404239212717641
